5edfb7bf-6a2e-4dd0-86e5-d31f09925d45,Казахстан,0,3d0dfe80-bfe5-49a4-b9bc-24cfbdf6ad74
ad694dc6-43da-43c6-97ae-788d4891ea12,Оман,0,ff30f0ee-9937-457a-b504-7144666ee45c
34389ff3-ee1a-4a37-93ea-17151f704492,Турция,1,ff30f0ee-9937-457a-b504-7144666ee45c
33817cf8-635e-46b3-aa81-785e6933486e,Йемен,0,ff30f0ee-9937-457a-b504-7144666ee45c
3d0c0bd5-2958-4803-8d01-f645bd4758ce,Бахрейн,0,ff30f0ee-9937-457a-b504-7144666ee45c
63cef3f3-f01f-49ae-a4c3-86d3de15baa6,78,0,68b8a3ec-cded-4dc3-8644-3f629b0fefb1
4483696c-7018-4cd2-aefc-898013fc6d7e,100,0,68b8a3ec-cded-4dc3-8644-3f629b0fefb1
b8bdbfd3-a5fb-4bf1-8455-7b8d526a124e,45,1,68b8a3ec-cded-4dc3-8644-3f629b0fefb1
22cdf121-73cf-475b-b456-f0c2d6f8b466,38,0,68b8a3ec-cded-4dc3-8644-3f629b0fefb1
41ce4eaa-df82-4213-af13-4073cdada11c,Левой,0,9507cfc2-b16e-4afa-b593-f041176b8d80
e80936d3-a6a6-47d1-91fd-101c1599a3b1,Правой,1,9507cfc2-b16e-4afa-b593-f041176b8d80
5c876ba1-a09b-4d35-8df6-953e0010c6f1,Узбекистан,1,9a85939f-0e46-443b-9af6-9dfdbb4a0f6d
a8854c60-d172-4614-a53e-07e29969aa62,Кыргызстан,0,9a85939f-0e46-443b-9af6-9dfdbb4a0f6d
86968b60-1573-48eb-9b1c-6f76c9b988a5,Таджикистан,0,9a85939f-0e46-443b-9af6-9dfdbb4a0f6d
12585570-54ec-4732-ab20-b0f2464fbfba,Казахстан,0,9a85939f-0e46-443b-9af6-9dfdbb4a0f6d
cc4146b2-aa93-4e2f-a2cd-0b379dc9d05e,Оман,0,c7995a9d-6b8f-4453-b9e7-3e2b189c75d7
dd962427-0f17-4681-a885-aacabc7cd8ca,Турция,1,c7995a9d-6b8f-4453-b9e7-3e2b189c75d7
7e4b661a-6924-4cc4-af71-4d8078ecb5d3,Йемен,0,c7995a9d-6b8f-4453-b9e7-3e2b189c75d7
a4301b10-50a4-4ec9-9192-6967738f5e98,Бахрейн,0,c7995a9d-6b8f-4453-b9e7-3e2b189c75d7
dde95c6f-1bd7-482b-9ea0-6dd149a30edc,"""Надроченный"", - ответил Настойчивый",0,91a95daa-8d51-4a01-a64a-0216a69aad1c
81711abc-0244-4505-b75e-10ddd13402a0,"""Знает сука"", - подумал Настойчивый",1,91a95daa-8d51-4a01-a64a-0216a69aad1c
37bed641-8e59-443f-ac20-dab50ec6f2cf,Буэхэхэхэх,0,91a95daa-8d51-4a01-a64a-0216a69aad1c
d8a5833a-821c-4639-98f2-f8fcf48f8ad9,А он не открыл,0,91a95daa-8d51-4a01-a64a-0216a69aad1c
ff530cec-9161-4680-8546-02f22ba92a98,I don't know 0_o,0,86b616a4-f983-45fc-9258-1c4a2fe01484
1c7b93b5-1467-444c-bbc9-6eee2e220a2f,Heisenberg!!!,1,86b616a4-f983-45fc-9258-1c4a2fe01484
d493cd95-8101-4bc4-9d81-b54bb419db49,Твоя мама,0,86b616a4-f983-45fc-9258-1c4a2fe01484
673618e9-c00c-4083-8a60-027bf86ffaac,Лох,0,86b616a4-f983-45fc-9258-1c4a2fe01484
ce8991ad-a648-49db-8e43-5907d552899f,Да,0,ab0c89e7-1ba0-40a7-a48a-16cc38765527
312480ee-dfcb-47ee-9f36-8e22a7b7084c,"— Нет, пиво получается дешевле, чем ты!",1,ab0c89e7-1ba0-40a7-a48a-16cc38765527
d18f6137-7ed4-4854-928f-67de9ba180b7,Конечно,0,ab0c89e7-1ba0-40a7-a48a-16cc38765527
692fa690-9f0e-4e5c-bb2e-2ce74f45e1c7,Нет,0,ab0c89e7-1ba0-40a7-a48a-16cc38765527
d85e2649-4bf9-415d-85e4-95fc3cdce763,Лсп,1,d77d4c1f-15a0-4f33-baae-7bfe83187a9c
fd763232-e834-4275-8c9b-41996b755c50,Окс,0,d77d4c1f-15a0-4f33-baae-7bfe83187a9c
ce61f481-e602-4e34-bbd3-9a9291150f92,Гной,0,d77d4c1f-15a0-4f33-baae-7bfe83187a9c
a0c631a3-463d-439d-91c6-32cabfc86d85,Шок,0,d77d4c1f-15a0-4f33-baae-7bfe83187a9c
4de6ae20-2125-4ea9-8c14-a9e66b1388ca,eeeee,0,695f0f15-5cbb-4072-a74c-1a449af17b21
2c9ae016-ed89-4151-8cc6-f0d44c57866a,here we are now,0,695f0f15-5cbb-4072-a74c-1a449af17b21
092e7743-bbca-430b-a8e5-163b4fbdf296,entertain us,0,695f0f15-5cbb-4072-a74c-1a449af17b21
9b651c39-dc3e-43db-8c94-536f1d13f1ce,"all these words, I don't just say",1,695f0f15-5cbb-4072-a74c-1a449af17b21
30f0b7b5-7ec6-4e57-89d0-2aff0779b7c3,-0.5822386883233129,0,e12536eb-0479-4090-9c77-7e69d9ebc54b
3a6576df-7676-4ca1-9e3f-c1ddcba02faf,0.5822383883272129,0,e12536eb-0479-4090-9c77-7e69d9ebc54b
1eba9f96-d4ad-472d-bfa3-bd67d95218ed,-0.5822386883232129,1,e12536eb-0479-4090-9c77-7e69d9ebc54b
04395c5a-fe86-4b88-90bb-33edbcd47aa6,0.5822381283232129,0,e12536eb-0479-4090-9c77-7e69d9ebc54b
336943f6-e066-43a1-a441-8c6384d0dc11,Великолепный мужчина,1,518d8622-b1b8-4da9-9371-3b9a1347cecb
5e071ecc-a12c-434a-a90b-632b167c5bfc,Обычный лох,0,518d8622-b1b8-4da9-9371-3b9a1347cecb
29951a74-4a75-4616-9f7d-14ae960aec44,Г@й,0,518d8622-b1b8-4da9-9371-3b9a1347cecb
90c7f444-6790-4daf-a263-025568f0cd0e,I don't know,0,518d8622-b1b8-4da9-9371-3b9a1347cecb
034280c0-6668-4d56-aa81-91a38c257345,"""Надроченный"", - подумал Настойчивый",0,3cb88078-00e1-4d31-936b-ca1da73410ba
ed1dfac5-4588-4eb4-93c8-7570ed88d35e,"""Знает сука"", - подумал Настойчивый",1,3cb88078-00e1-4d31-936b-ca1da73410ba
e38151f1-963f-4478-a474-99f37cb74f97,Буэхэхэхэхэ,0,3cb88078-00e1-4d31-936b-ca1da73410ba
b89d7024-9e53-4189-a0b8-dd3ec797d54e,А он не открыл,0,3cb88078-00e1-4d31-936b-ca1da73410ba
6d89e169-36a2-483e-a27c-7b8fad3fa8ad,I don't know 0_o,0,37cdeb1c-bc0b-4e59-95e4-0bc64923d009
046d7072-5e7d-4736-a210-b684becfc67d,Heisenberg!!!,1,37cdeb1c-bc0b-4e59-95e4-0bc64923d009
c538162b-5542-4d99-b48c-dc2dee8d1f8c,Твоя мама,0,37cdeb1c-bc0b-4e59-95e4-0bc64923d009
f3f31050-df51-43a8-8f3b-1464800c4462,Лох,0,37cdeb1c-bc0b-4e59-95e4-0bc64923d009
ffb8d6ed-0a65-42d1-9f87-9d0c059cb8ad,Снег,0,ba2900e7-a0e2-4ebe-94f9-c1ddafd2c8f5
a93b0788-2ed4-452c-a98e-559ba310ef86,Трава,0,ba2900e7-a0e2-4ebe-94f9-c1ddafd2c8f5
423e815e-8af0-409d-9fca-86c2b0386748,Боровики,0,ba2900e7-a0e2-4ebe-94f9-c1ddafd2c8f5
fe821f73-2c45-4f9b-bbec-72b1a10b6103,Алкаши,1,ba2900e7-a0e2-4ebe-94f9-c1ddafd2c8f5
5fae05fa-3aac-4888-af81-ece974b37b9d,Пищит,1,f62c91e6-f083-4a26-bb3b-e41e1da1bd44
23975588-a1ec-4f22-9ebe-bbe9b3b7fec7,Стрекочет,0,f62c91e6-f083-4a26-bb3b-e41e1da1bd44
d1ad53e1-a093-4c5f-8867-08478aa27a1b,Мяукает,0,f62c91e6-f083-4a26-bb3b-e41e1da1bd44
887bfffe-23fd-4a0e-9191-c079de6562db,Спит,0,f62c91e6-f083-4a26-bb3b-e41e1da1bd44
9d82aadf-1081-4445-99a9-96342c09c9de,Бить по полу,0,e68d738f-4a61-492a-9f60-df8e2c1b7f70
0f080677-359c-4b53-88a4-0b5e875750cd,Смириться и дать трахнуть себя в анал,1,e68d738f-4a61-492a-9f60-df8e2c1b7f70
42dd4562-2584-43dd-ae43-66d7aeee0e43,Драить парашу,0,e68d738f-4a61-492a-9f60-df8e2c1b7f70
cac7b432-dd12-44cc-837d-d41f3aa4c6bd,Попросить дать пас,0,e68d738f-4a61-492a-9f60-df8e2c1b7f70
8355a695-4f7a-41b4-9bcd-08a53f4313cd,Отличные действия,0,4c18cc5f-9822-4e28-b8e0-221e04c951e8
d08e81e4-c6b3-4885-bae2-c92b262b9de4,Хорошее действия,0,4c18cc5f-9822-4e28-b8e0-221e04c951e8
74f87124-a4cf-4504-9d6b-913e11508e89,Нейтрально,0,4c18cc5f-9822-4e28-b8e0-221e04c951e8
e1ce92fb-421d-408b-b425-0f6fbc1913a1,Хуйня для долбаебов,1,4c18cc5f-9822-4e28-b8e0-221e04c951e8
440e7943-805e-412f-a948-ae2e01bf5c1e,Еблан,0,8272f089-42ee-4b48-9dca-c27c6c73b484
78c4aaef-d053-4f16-892c-7e4fc6fc205b,Пидорас,1,8272f089-42ee-4b48-9dca-c27c6c73b484
b4b545ea-1ffa-4112-97ce-51c85f902477,Долбаеб,0,8272f089-42ee-4b48-9dca-c27c6c73b484
ea81cb3b-0101-4858-8fd2-0ea0a5a8f13f,Конченный,0,8272f089-42ee-4b48-9dca-c27c6c73b484
e9899112-9532-46ab-872d-cecb67924eeb,Админ,0,24d0bb96-4ecb-4b23-9067-39b7392f18e9
bb2007c7-e700-4922-b304-0a1f151939f7,Замок,0,24d0bb96-4ecb-4b23-9067-39b7392f18e9
73a2b9cf-9c69-42e4-a4e2-14335c7e238b,Модератор,1,24d0bb96-4ecb-4b23-9067-39b7392f18e9
e946770e-4e90-42f8-ab96-42ad16e472e5,@,0,24d0bb96-4ecb-4b23-9067-39b7392f18e9
2aedf2a0-cbb8-46ad-b1c4-8159c8ef97ca,Пищит,1,5b1becc3-8fb4-4aeb-8460-f5a21ce47379
9800343a-c980-47d1-bcc5-f1e2472563dd,Стрекочет,0,5b1becc3-8fb4-4aeb-8460-f5a21ce47379
b381c628-9ca8-40f6-8a5e-e5f86c6b6864,Мяукает,0,5b1becc3-8fb4-4aeb-8460-f5a21ce47379
c1b50936-d9ce-43ed-b89b-7e772622e2b3,Спит,0,5b1becc3-8fb4-4aeb-8460-f5a21ce47379
